day_type,direction,seg_idx,segmentId,streetName,frc,speedLimit,seg_distance,cum_dist_start,cum_dist_mid,cum_dist_end,hour,harm_avg_speed,avg_speed,median_speed,std_speed,avg_tt,median_tt,std_tt,tt_ratio,sample_size,norm_sample,p5,p15,p25,p50,p75,p85,p90,p95
Feriali,GRA,15,-13800007305421,Corso di Francia,3,50,40.13,929.51,949.575,969.64,0,55.4,64.4,65.0,21.4,2.61,2.22,1.42,1.0,1706,0.1686,29,39,50,65,79,87,92,99
Feriali,GRA,15,-13800007305421,Corso di Francia,3,50,40.13,929.51,949.575,969.64,1,60.1,69.1,69.0,22.6,2.4,2.09,1.06,0.92,846,0.0836,31,42,54,69,85,94,98,105
Feriali,GRA,15,-13800007305421,Corso di Francia,3,50,40.13,929.51,949.575,969.64,2,62.4,71.8,72.0,21.8,2.31,2.01,1.32,0.89,433,0.0428,32,48,57,72,87,94,99,106
Feriali,GRA,15,-13800007305421,Corso di Francia,3,50,40.13,929.51,949.575,969.64,3,67.6,75.3,77.0,21.9,2.14,1.88,0.82,0.82,237,0.0234,36,48,63,77,90,99,103,108
Feriali,GRA,15,-13800007305421,Corso di Francia,3,50,40.13,929.51,949.575,969.64,4,60.2,69.4,71.0,23.1,2.4,2.03,1.05,0.92,187,0.0185,32,41,51,71,87,94,101,104
Feriali,GRA,15,-13800007305421,Corso di Francia,3,50,40.13,929.51,949.575,969.64,5,62.9,72.3,76.0,22.9,2.3,1.9,1.04,0.88,232,0.0229,31,45,58,76,88,95,100,103
Feriali,GRA,15,-13800007305421,Corso di Francia,3,50,40.13,929.51,949.575,969.64,6,58.7,67.0,68.0,21.1,2.46,2.12,1.15,0.94,782,0.0773,31,43,53,68,80,88,94,101
Feriali,GRA,15,-13800007305421,Corso di Francia,3,50,40.13,929.51,949.575,969.64,7,53.2,61.3,62.0,19.8,2.72,2.33,1.29,1.04,2680,0.2649,28,37,47,62,75,82,86,92
Feriali,GRA,15,-13800007305421,Corso di Francia,3,50,40.13,929.51,949.575,969.64,8,50.7,57.9,59.0,18.4,2.85,2.45,1.32,1.09,5538,0.5474,27,36,45,59,71,77,81,87
Feriali,GRA,15,-13800007305421,Corso di Francia,3,50,40.13,929.51,949.575,969.64,9,52.1,59.2,60.0,18.7,2.77,2.41,1.2,1.06,4073,0.4026,28,36,46,60,73,78,83,90
Feriali,GRA,15,-13800007305421,Corso di Francia,3,50,40.13,929.51,949.575,969.64,10,52.3,59.8,61.0,18.9,2.76,2.37,1.29,1.06,3894,0.3849,28,37,46,61,74,79,83,89
Feriali,GRA,15,-13800007305421,Corso di Francia,3,50,40.13,929.51,949.575,969.64,11,51.5,58.9,60.0,18.6,2.8,2.41,1.28,1.08,4298,0.4249,28,37,46,60,72,78,82,88
Feriali,GRA,15,-13800007305421,Corso di Francia,3,50,40.13,929.51,949.575,969.64,12,47.8,56.2,57.0,19.1,3.02,2.53,1.68,1.16,5011,0.4954,25,33,42,57,70,76,80,86
Feriali,GRA,15,-13800007305421,Corso di Francia,3,50,40.13,929.51,949.575,969.64,13,46.6,55.2,56.0,18.8,3.1,2.58,1.85,1.19,5671,0.5606,25,33,41,56,69,75,79,85
Feriali,GRA,15,-13800007305421,Corso di Francia,3,50,40.13,929.51,949.575,969.64,14,47.4,56.0,57.0,18.8,3.05,2.53,1.88,1.17,6222,0.6151,25,34,43,57,69,75,79,86
Feriali,GRA,15,-13800007305421,Corso di Francia,3,50,40.13,929.51,949.575,969.64,15,48.9,56.2,57.0,18.2,2.96,2.53,1.45,1.13,5637,0.5572,27,35,43,57,69,75,79,85
Feriali,GRA,15,-13800007305421,Corso di Francia,3,50,40.13,929.51,949.575,969.64,16,45.5,52.7,54.0,17.7,3.18,2.68,1.6,1.22,6190,0.6119,25,32,40,54,65,71,75,81
Feriali,GRA,15,-13800007305421,Corso di Francia,3,50,40.13,929.51,949.575,969.64,17,45.5,52.0,53.0,16.5,3.18,2.73,1.51,1.22,6924,0.6845,25,32,40,53,63,69,73,78
Feriali,GRA,15,-13800007305421,Corso di Francia,3,50,40.13,929.51,949.575,969.64,18,42.7,48.4,49.0,15.1,3.38,2.95,1.53,1.3,7629,0.7542,24,31,38,49,58,64,67,73
Feriali,GRA,15,-13800007305421,Corso di Francia,3,50,40.13,929.51,949.575,969.64,19,42.9,48.7,49.0,15.2,3.37,2.95,1.53,1.29,7506,0.742,24,31,38,49,59,64,68,73
Feriali,GRA,15,-13800007305421,Corso di Francia,3,50,40.13,929.51,949.575,969.64,20,47.0,53.6,54.0,17.2,3.07,2.68,1.39,1.18,5554,0.549,26,34,42,54,65,71,75,82
Feriali,GRA,15,-13800007305421,Corso di Francia,3,50,40.13,929.51,949.575,969.64,21,52.9,60.9,62.0,20.0,2.73,2.33,1.32,1.05,2858,0.2825,28,38,47,62,75,81,86,94
Feriali,GRA,15,-13800007305421,Corso di Francia,3,50,40.13,929.51,949.575,969.64,22,51.9,60.1,61.0,20.1,2.78,2.37,1.34,1.07,2811,0.2779,27,37,46,61,74,81,86,93
Feriali,GRA,15,-13800007305421,Corso di Francia,3,50,40.13,929.51,949.575,969.64,23,50.8,59.1,60.0,19.8,2.84,2.41,1.52,1.09,3589,0.3548,27,36,45,60,72,79,84,91
Feriali,GRA,16,-13800007305422,Corso di Francia,3,50,23.32,969.64,981.3,992.96,0,58.7,65.4,65.0,19.3,1.43,1.29,0.73,1.0,1710,0.169,36,44,51,65,78,85,90,98
Feriali,GRA,16,-13800007305422,Corso di Francia,3,50,23.32,969.64,981.3,992.96,1,63.2,69.8,68.0,20.6,1.33,1.23,0.46,0.93,847,0.0837,37,46,55,68,84,93,97,103
Feriali,GRA,16,-13800007305422,Corso di Francia,3,50,23.32,969.64,981.3,992.96,2,63.6,71.8,72.0,20.7,1.32,1.17,0.72,0.92,432,0.0427,38,51,58,72,85,93,98,106
Feriali,GRA,16,-13800007305422,Corso di Francia,3,50,23.32,969.64,981.3,992.96,3,68.6,75.2,76.0,21.0,1.22,1.1,0.42,0.85,239,0.0236,39,51,60,76,88,98,101,109
Feriali,GRA,16,-13800007305422,Corso di Francia,3,50,23.32,969.64,981.3,992.96,4,63.2,70.2,69.0,21.0,1.33,1.22,0.49,0.93,187,0.0185,39,47,54,69,86,93,98,104
Feriali,GRA,16,-13800007305422,Corso di Francia,3,50,23.32,969.64,981.3,992.96,5,66.2,73.0,75.0,20.8,1.27,1.12,0.44,0.89,234,0.0231,37,48,58,75,87,93,99,104
Feriali,GRA,16,-13800007305422,Corso di Francia,3,50,23.32,969.64,981.3,992.96,6,61.6,67.6,68.0,19.3,1.36,1.23,0.46,0.95,782,0.0773,37,45,54,68,80,86,92,101
Feriali,GRA,16,-13800007305422,Corso di Francia,3,50,23.32,969.64,981.3,992.96,7,56.0,62.4,63.0,17.6,1.5,1.33,0.82,1.05,2684,0.2653,35,42,49,63,74,81,85,90
Feriali,GRA,16,-13800007305422,Corso di Francia,3,50,23.32,969.64,981.3,992.96,8,54.1,59.2,60.0,16.3,1.55,1.4,0.55,1.08,5557,0.5493,33,41,47,60,71,76,80,85
Feriali,GRA,16,-13800007305422,Corso di Francia,3,50,23.32,969.64,981.3,992.96,9,55.3,60.5,61.0,16.4,1.52,1.38,0.6,1.06,4085,0.4038,35,42,48,61,72,77,81,87
Feriali,GRA,16,-13800007305422,Corso di Francia,3,50,23.32,969.64,981.3,992.96,10,55.3,60.9,61.0,16.9,1.52,1.38,0.65,1.06,3905,0.386,34,41,49,61,73,78,82,88
Feriali,GRA,16,-13800007305422,Corso di Francia,3,50,23.32,969.64,981.3,992.96,11,54.5,60.1,61.0,16.5,1.54,1.38,0.76,1.08,4305,0.4256,34,41,48,61,72,77,81,86
Feriali,GRA,16,-13800007305422,Corso di Francia,3,50,23.32,969.64,981.3,992.96,12,51.5,57.9,58.0,16.8,1.63,1.45,0.98,1.14,5034,0.4976,32,39,45,58,70,75,79,84
Feriali,GRA,16,-13800007305422,Corso di Francia,3,50,23.32,969.64,981.3,992.96,13,50.8,56.9,57.0,16.5,1.65,1.47,0.85,1.15,5689,0.5624,32,38,44,57,68,74,78,83
Feriali,GRA,16,-13800007305422,Corso di Francia,3,50,23.32,969.64,981.3,992.96,14,50.5,57.4,58.0,16.7,1.66,1.45,1.19,1.16,6248,0.6176,32,39,45,58,69,75,78,84
Feriali,GRA,16,-13800007305422,Corso di Francia,3,50,23.32,969.64,981.3,992.96,15,52.4,57.7,58.0,16.2,1.6,1.45,0.65,1.12,5657,0.5592,32,40,46,58,69,74,78,83
Feriali,GRA,16,-13800007305422,Corso di Francia,3,50,23.32,969.64,981.3,992.96,16,49.0,54.5,55.0,15.6,1.71,1.53,0.94,1.2,6212,0.6141,31,38,43,55,65,70,74,80
Feriali,GRA,16,-13800007305422,Corso di Francia,3,50,23.32,969.64,981.3,992.96,17,49.2,53.8,54.0,14.5,1.71,1.55,0.71,1.19,6942,0.6862,31,38,43,54,64,69,72,77
Feriali,GRA,16,-13800007305422,Corso di Francia,3,50,23.32,969.64,981.3,992.96,18,46.1,50.4,51.0,13.5,1.82,1.65,0.78,1.27,7657,0.7569,29,36,41,51,59,64,67,72
Feriali,GRA,16,-13800007305422,Corso di Francia,3,50,23.32,969.64,981.3,992.96,19,46.7,50.7,51.0,13.3,1.8,1.65,0.64,1.26,7541,0.7455,30,36,41,51,60,64,68,73
Feriali,GRA,16,-13800007305422,Corso di Francia,3,50,23.32,969.64,981.3,992.96,20,50.6,55.3,55.0,15.2,1.66,1.53,0.64,1.16,5583,0.5519,32,39,44,55,66,71,75,81
Feriali,GRA,16,-13800007305422,Corso di Francia,3,50,23.32,969.64,981.3,992.96,21,56.5,62.2,62.0,17.7,1.49,1.35,0.63,1.04,2875,0.2842,36,43,49,62,74,80,85,93
Feriali,GRA,16,-13800007305422,Corso di Francia,3,50,23.32,969.64,981.3,992.96,22,55.7,61.3,61.0,17.8,1.51,1.38,0.56,1.05,2824,0.2792,35,42,48,61,73,80,84,92
Feriali,GRA,16,-13800007305422,Corso di Francia,3,50,23.32,969.64,981.3,992.96,23,54.7,60.6,61.0,17.3,1.53,1.38,0.77,1.07,3600,0.3559,35,42,47,61,72,78,82,90
Feriali,GRA,17,-13800007305427,Corso di Francia,3,50,19.87,992.96,1002.895,1012.83,0,60.7,66.5,66.0,18.6,1.18,1.08,0.48,1.0,1709,0.1689,39,47,53,66,78,85,90,99
Feriali,GRA,17,-13800007305427,Corso di Francia,3,50,19.87,992.96,1002.895,1012.83,1,64.8,70.8,69.0,19.9,1.1,1.04,0.36,0.94,847,0.0837,39,50,57,69,84,93,97,104
Feriali,GRA,17,-13800007305427,Corso di Francia,3,50,19.87,992.96,1002.895,1012.83,2,63.2,72.2,72.0,20.5,1.13,0.99,0.78,0.96,431,0.0426,41,51,58,72,85,93,98,106
Feriali,GRA,17,-13800007305427,Corso di Francia,3,50,19.87,992.96,1002.895,1012.83,3,69.6,75.5,75.0,20.4,1.03,0.95,0.33,0.87,241,0.0238,43,53,62,75,88,98,101,109
Feriali,GRA,17,-13800007305427,Corso di Francia,3,50,19.87,992.96,1002.895,1012.83,4,64.4,70.8,70.0,20.3,1.11,1.02,0.39,0.94,186,0.0184,41,48,54,70,86,93,96,105
Feriali,GRA,17,-13800007305427,Corso di Francia,3,50,19.87,992.96,1002.895,1012.83,5,67.8,73.8,75.0,20.0,1.05,0.95,0.34,0.89,234,0.0231,42,51,58,75,87,94,99,105
Feriali,GRA,17,-13800007305427,Corso di Francia,3,50,19.87,992.96,1002.895,1012.83,6,63.0,68.4,68.0,18.7,1.14,1.05,0.36,0.96,783,0.0774,39,48,55,68,80,87,93,101
Feriali,GRA,17,-13800007305427,Corso di Francia,3,50,19.87,992.96,1002.895,1012.83,7,58.3,63.4,63.0,16.9,1.23,1.14,0.44,1.04,2683,0.2652,37,45,51,63,75,81,85,91
Feriali,GRA,17,-13800007305427,Corso di Francia,3,50,19.87,992.96,1002.895,1012.83,8,55.5,60.3,60.0,15.8,1.29,1.19,0.5,1.09,5553,0.5489,35,44,49,60,71,77,80,86
Feriali,GRA,17,-13800007305427,Corso di Francia,3,50,19.87,992.96,1002.895,1012.83,9,57.0,61.7,62.0,15.8,1.25,1.15,0.43,1.06,4091,0.4044,36,45,50,62,72,78,82,88
Feriali,GRA,17,-13800007305427,Corso di Francia,3,50,19.87,992.96,1002.895,1012.83,10,56.9,61.9,62.0,16.3,1.26,1.15,0.46,1.07,3904,0.3859,36,44,50,62,74,79,82,88
Feriali,GRA,17,-13800007305427,Corso di Francia,3,50,19.87,992.96,1002.895,1012.83,11,56.6,61.2,61.0,15.9,1.26,1.17,0.4,1.07,4304,0.4255,36,44,49,61,72,78,81,87
Feriali,GRA,17,-13800007305427,Corso di Francia,3,50,19.87,992.96,1002.895,1012.83,12,54.2,59.3,59.0,16.1,1.32,1.21,0.49,1.12,5028,0.497,34,42,47,59,71,76,80,85
Feriali,GRA,17,-13800007305427,Corso di Francia,3,50,19.87,992.96,1002.895,1012.83,13,53.0,58.1,58.0,15.8,1.35,1.23,0.52,1.14,5687,0.5622,33,41,47,58,69,75,78,83
Feriali,GRA,17,-13800007305427,Corso di Francia,3,50,19.87,992.96,1002.895,1012.83,14,53.2,58.6,59.0,16.0,1.34,1.21,0.57,1.14,6248,0.6176,33,41,47,59,70,75,79,85
Feriali,GRA,17,-13800007305427,Corso di Francia,3,50,19.87,992.96,1002.895,1012.83,15,54.2,58.9,59.0,15.7,1.32,1.21,0.44,1.12,5660,0.5595,34,42,48,59,70,75,78,84
Feriali,GRA,17,-13800007305427,Corso di Francia,3,50,19.87,992.96,1002.895,1012.83,16,51.1,55.8,56.0,15.1,1.4,1.28,0.5,1.19,6212,0.6141,32,40,45,56,66,71,75,80
Feriali,GRA,17,-13800007305427,Corso di Francia,3,50,19.87,992.96,1002.895,1012.83,17,51.0,55.0,55.0,14.1,1.4,1.3,0.45,1.19,6941,0.6861,32,40,45,55,65,69,73,78
Feriali,GRA,17,-13800007305427,Corso di Francia,3,50,19.87,992.96,1002.895,1012.83,18,47.7,51.6,52.0,13.2,1.5,1.38,0.49,1.27,7665,0.7577,29,38,43,52,60,65,68,73
Feriali,GRA,17,-13800007305427,Corso di Francia,3,50,19.87,992.96,1002.895,1012.83,19,48.2,51.9,52.0,13.0,1.48,1.38,0.47,1.26,7537,0.7451,31,38,43,52,61,65,68,73
Feriali,GRA,17,-13800007305427,Corso di Francia,3,50,19.87,992.96,1002.895,1012.83,20,52.0,56.4,56.0,14.8,1.38,1.28,0.59,1.17,5581,0.5517,34,41,46,56,66,72,75,81
Feriali,GRA,17,-13800007305427,Corso di Francia,3,50,19.87,992.96,1002.895,1012.83,21,58.5,63.3,63.0,17.0,1.22,1.14,0.38,1.04,2871,0.2838,38,45,50,63,74,81,86,93
Feriali,GRA,17,-13800007305427,Corso di Francia,3,50,19.87,992.96,1002.895,1012.83,22,57.3,62.3,62.0,17.0,1.25,1.15,0.44,1.06,2820,0.2788,37,44,49,62,74,80,84,92
Feriali,GRA,17,-13800007305427,Corso di Francia,3,50,19.87,992.96,1002.895,1012.83,23,56.7,61.7,62.0,16.6,1.26,1.15,0.54,1.07,3603,0.3562,37,44,50,62,72,78,83,90
Feriali,GRA,18,-13800012637799,Ponte Flaminio,3,50,94.82,1012.83,1060.24,1107.65,0,62.8,67.8,67.0,17.8,5.43,5.09,1.69,1.0,1698,0.1679,41,50,55,67,78,86,90,99
Feriali,GRA,18,-13800012637799,Ponte Flaminio,3,50,94.82,1012.83,1060.24,1107.65,1,66.4,71.9,70.0,19.5,5.14,4.88,1.6,0.95,845,0.0835,42,52,58,70,84,93,98,106
Feriali,GRA,18,-13800012637799,Ponte Flaminio,3,50,94.82,1012.83,1060.24,1107.65,2,63.3,72.6,72.0,20.2,5.39,4.74,4.26,0.99,430,0.0425,41,52,59,72,86,93,97,105
Feriali,GRA,18,-13800012637799,Ponte Flaminio,3,50,94.82,1012.83,1060.24,1107.65,3,70.5,76.0,75.0,19.5,4.84,4.55,1.47,0.89,240,0.0237,44,55,63,75,89,96,100,108
Feriali,GRA,18,-13800012637799,Ponte Flaminio,3,50,94.82,1012.83,1060.24,1107.65,4,65.8,71.6,69.0,19.3,5.19,4.95,1.74,0.95,186,0.0184,42,50,58,69,85,93,96,105
Feriali,GRA,18,-13800012637799,Ponte Flaminio,3,50,94.82,1012.83,1060.24,1107.65,5,70.1,75.2,75.0,18.8,4.87,4.55,1.4,0.9,234,0.0231,47,54,61,75,87,93,99,105
Feriali,GRA,18,-13800012637799,Ponte Flaminio,3,50,94.82,1012.83,1060.24,1107.65,6,64.9,69.7,69.0,18.0,5.26,4.95,1.52,0.97,784,0.0775,43,51,57,69,81,87,93,102
Feriali,GRA,18,-13800012637799,Ponte Flaminio,3,50,94.82,1012.83,1060.24,1107.65,7,60.0,64.7,64.0,16.3,5.69,5.33,1.97,1.05,2673,0.2642,38,48,54,64,76,82,86,91
Feriali,GRA,18,-13800012637799,Ponte Flaminio,3,50,94.82,1012.83,1060.24,1107.65,8,57.1,61.6,62.0,15.3,5.98,5.51,2.08,1.1,5531,0.5468,36,46,52,62,72,77,81,86
Feriali,GRA,18,-13800012637799,Ponte Flaminio,3,50,94.82,1012.83,1060.24,1107.65,9,58.7,63.2,63.0,15.3,5.81,5.42,2.01,1.07,4065,0.4018,37,48,53,63,73,79,82,88
Feriali,GRA,18,-13800012637799,Ponte Flaminio,3,50,94.82,1012.83,1060.24,1107.65,10,58.5,63.3,63.0,15.9,5.83,5.42,2.06,1.07,3892,0.3847,37,47,53,63,74,79,82,88
Feriali,GRA,18,-13800012637799,Ponte Flaminio,3,50,94.82,1012.83,1060.24,1107.65,11,58.0,62.4,62.0,15.5,5.89,5.51,1.96,1.08,4285,0.4236,37,47,52,62,73,78,82,87
Feriali,GRA,18,-13800012637799,Ponte Flaminio,3,50,94.82,1012.83,1060.24,1107.65,12,56.2,60.9,61.0,15.6,6.08,5.6,2.17,1.12,5002,0.4945,35,45,50,61,72,77,80,86
Feriali,GRA,18,-13800012637799,Ponte Flaminio,3,50,94.82,1012.83,1060.24,1107.65,13,54.8,59.6,60.0,15.4,6.24,5.69,2.35,1.15,5659,0.5594,34,44,50,60,70,75,79,84
Feriali,GRA,18,-13800012637799,Ponte Flaminio,3,50,94.82,1012.83,1060.24,1107.65,14,54.9,60.0,61.0,15.5,6.22,5.6,2.51,1.15,6214,0.6143,34,44,50,61,71,76,79,85
Feriali,GRA,18,-13800012637799,Ponte Flaminio,3,50,94.82,1012.83,1060.24,1107.65,15,55.8,60.3,61.0,15.3,6.12,5.6,2.05,1.13,5632,0.5567,34,44,50,61,71,76,79,84
Feriali,GRA,18,-13800012637799,Ponte Flaminio,3,50,94.82,1012.83,1060.24,1107.65,16,52.7,57.3,57.0,14.9,6.48,5.99,2.34,1.19,6173,0.6102,32,42,48,57,67,72,75,81
Feriali,GRA,18,-13800012637799,Ponte Flaminio,3,50,94.82,1012.83,1060.24,1107.65,17,52.5,56.6,57.0,14.0,6.5,5.99,2.14,1.2,6906,0.6827,32,42,48,57,66,71,74,79
Feriali,GRA,18,-13800012637799,Ponte Flaminio,3,50,94.82,1012.83,1060.24,1107.65,18,49.0,52.9,53.0,13.1,6.96,6.44,2.34,1.28,7615,0.7528,29,40,45,53,61,66,69,73
Feriali,GRA,18,-13800012637799,Ponte Flaminio,3,50,94.82,1012.83,1060.24,1107.65,19,49.3,53.1,53.0,12.9,6.92,6.44,2.33,1.27,7490,0.7404,31,40,45,53,61,66,69,74
Feriali,GRA,18,-13800012637799,Ponte Flaminio,3,50,94.82,1012.83,1060.24,1107.65,20,53.8,57.8,57.0,14.2,6.34,5.99,1.97,1.17,5553,0.5489,35,44,48,57,67,72,76,81
Feriali,GRA,18,-13800012637799,Ponte Flaminio,3,50,94.82,1012.83,1060.24,1107.65,21,60.1,64.5,64.0,16.4,5.68,5.33,1.72,1.05,2861,0.2828,40,48,53,64,75,81,86,93
Feriali,GRA,18,-13800012637799,Ponte Flaminio,3,50,94.82,1012.83,1060.24,1107.65,22,59.0,63.7,63.0,16.4,5.79,5.42,1.99,1.06,2804,0.2772,39,47,52,63,74,80,85,92
Feriali,GRA,18,-13800012637799,Ponte Flaminio,3,50,94.82,1012.83,1060.24,1107.65,23,58.6,63.2,63.0,15.8,5.83,5.42,2.24,1.07,3583,0.3542,38,48,53,63,73,79,83,90
Feriali,GRA,19,-13800012637774,Ponte Flaminio,3,50,36.94,1107.65,1126.1200000000001,1144.5900000000001,0,63.7,68.5,68.0,17.5,2.09,1.96,0.63,1.0,1708,0.1688,41,51,57,68,79,86,90,98
Feriali,GRA,19,-13800012637774,Ponte Flaminio,3,50,36.94,1107.65,1126.1200000000001,1144.5900000000001,1,66.6,72.2,71.0,19.2,2.0,1.87,0.66,0.96,849,0.0839,42,53,59,71,83,92,97,105
Feriali,GRA,19,-13800012637774,Ponte Flaminio,3,50,36.94,1107.65,1126.1200000000001,1144.5900000000001,2,64.7,72.8,72.0,19.9,2.06,1.85,1.22,0.98,433,0.0428,42,53,60,72,85,93,98,107
Feriali,GRA,19,-13800012637774,Ponte Flaminio,3,50,36.94,1107.65,1126.1200000000001,1144.5900000000001,3,69.6,75.6,76.0,19.7,1.91,1.75,0.64,0.92,242,0.0239,43,54,64,76,88,96,100,108
Feriali,GRA,19,-13800012637774,Ponte Flaminio,3,50,36.94,1107.65,1126.1200000000001,1144.5900000000001,4,66.2,71.8,71.0,18.9,2.01,1.87,0.67,0.96,185,0.0183,42,52,58,71,84,92,95,105
Feriali,GRA,19,-13800012637774,Ponte Flaminio,3,50,36.94,1107.65,1126.1200000000001,1144.5900000000001,5,70.9,75.7,75.0,18.5,1.88,1.77,0.53,0.9,235,0.0232,47,55,62,75,88,94,99,109
Feriali,GRA,19,-13800012637774,Ponte Flaminio,3,50,36.94,1107.65,1126.1200000000001,1144.5900000000001,6,65.7,70.4,69.0,17.7,2.02,1.93,0.59,0.97,786,0.0777,43,53,58,69,81,88,93,101
Feriali,GRA,19,-13800012637774,Ponte Flaminio,3,50,36.94,1107.65,1126.1200000000001,1144.5900000000001,7,60.4,65.2,65.0,16.3,2.2,2.05,0.76,1.05,2673,0.2642,38,48,55,65,76,81,85,91
Feriali,GRA,19,-13800012637774,Ponte Flaminio,3,50,36.94,1107.65,1126.1200000000001,1144.5900000000001,8,57.3,62.1,63.0,15.4,2.32,2.11,0.85,1.11,5569,0.5505,35,46,53,63,72,78,81,86
Feriali,GRA,19,-13800012637774,Ponte Flaminio,3,50,36.94,1107.65,1126.1200000000001,1144.5900000000001,9,59.2,63.8,64.0,15.4,2.25,2.08,0.77,1.08,4081,0.4034,37,48,55,64,74,79,83,88
Feriali,GRA,19,-13800012637774,Ponte Flaminio,3,50,36.94,1107.65,1126.1200000000001,1144.5900000000001,10,59.1,64.0,64.0,16.0,2.25,2.08,0.82,1.08,3910,0.3865,37,48,54,64,75,80,83,89
Feriali,GRA,19,-13800012637774,Ponte Flaminio,3,50,36.94,1107.65,1126.1200000000001,1144.5900000000001,11,58.3,63.0,63.0,15.6,2.28,2.11,0.84,1.09,4309,0.426,37,47,53,63,74,79,82,87
Feriali,GRA,19,-13800012637774,Ponte Flaminio,3,50,36.94,1107.65,1126.1200000000001,1144.5900000000001,12,56.7,61.9,62.0,15.8,2.34,2.14,1.09,1.12,5039,0.4981,35,46,52,62,72,78,81,87
Feriali,GRA,19,-13800012637774,Ponte Flaminio,3,50,36.94,1107.65,1126.1200000000001,1144.5900000000001,13,55.2,60.2,60.0,15.5,2.41,2.22,0.92,1.15,5702,0.5637,33,44,50,60,71,76,80,85
Feriali,GRA,19,-13800012637774,Ponte Flaminio,3,50,36.94,1107.65,1126.1200000000001,1144.5900000000001,14,55.3,60.6,61.0,15.7,2.4,2.18,0.98,1.15,6256,0.6184,34,44,51,61,71,76,80,85
Feriali,GRA,19,-13800012637774,Ponte Flaminio,3,50,36.94,1107.65,1126.1200000000001,1144.5900000000001,15,56.2,61.0,61.0,15.5,2.37,2.18,0.84,1.13,5672,0.5607,34,45,51,61,71,76,80,85
Feriali,GRA,19,-13800012637774,Ponte Flaminio,3,50,36.94,1107.65,1126.1200000000001,1144.5900000000001,16,52.9,57.8,58.0,15.1,2.51,2.29,0.99,1.2,6206,0.6135,32,42,49,58,67,72,76,81
Feriali,GRA,19,-13800012637774,Ponte Flaminio,3,50,36.94,1107.65,1126.1200000000001,1144.5900000000001,17,52.7,57.0,58.0,14.3,2.52,2.29,0.89,1.21,6946,0.6866,32,42,48,58,67,71,74,79
Feriali,GRA,19,-13800012637774,Ponte Flaminio,3,50,36.94,1107.65,1126.1200000000001,1144.5900000000001,18,48.9,53.0,54.0,13.4,2.72,2.46,0.98,1.3,7650,0.7562,29,40,45,54,62,66,69,74
Feriali,GRA,19,-13800012637774,Ponte Flaminio,3,50,36.94,1107.65,1126.1200000000001,1144.5900000000001,19,48.9,53.1,53.0,13.4,2.72,2.51,1.02,1.3,7548,0.7461,30,39,45,53,62,66,70,74
Feriali,GRA,19,-13800012637774,Ponte Flaminio,3,50,36.94,1107.65,1126.1200000000001,1144.5900000000001,20,54.0,58.1,58.0,14.4,2.46,2.29,0.79,1.18,5589,0.5525,34,43,49,58,67,72,76,82
Feriali,GRA,19,-13800012637774,Ponte Flaminio,3,50,36.94,1107.65,1126.1200000000001,1144.5900000000001,21,60.5,65.0,64.0,16.3,2.2,2.08,0.67,1.05,2876,0.2843,40,48,54,64,75,81,86,92
Feriali,GRA,19,-13800012637774,Ponte Flaminio,3,50,36.94,1107.65,1126.1200000000001,1144.5900000000001,22,59.6,64.3,63.0,16.4,2.23,2.11,0.78,1.07,2818,0.2786,39,47,53,63,75,81,85,92
Feriali,GRA,19,-13800012637774,Ponte Flaminio,3,50,36.94,1107.65,1126.1200000000001,1144.5900000000001,23,59.1,63.8,63.0,15.8,2.25,2.11,0.83,1.08,3621,0.3579,38,48,54,63,73,79,84,90
Feriali,GRA,20,-13800012257373,Ponte Flaminio,3,50,55.96,1144.5900000000001,1172.5700000000002,1200.5500000000002,0,63.1,68.1,67.0,17.1,3.19,3.01,1.3,1.0,1709,0.1689,41,51,56,67,79,85,90,97
Feriali,GRA,20,-13800012257373,Ponte Flaminio,3,50,55.96,1144.5900000000001,1172.5700000000002,1200.5500000000002,1,66.1,71.6,71.0,18.9,3.05,2.84,1.01,0.96,845,0.0835,42,52,59,71,83,91,96,103
Feriali,GRA,20,-13800012257373,Ponte Flaminio,3,50,55.96,1144.5900000000001,1172.5700000000002,1200.5500000000002,2,64.3,72.2,71.0,19.8,3.13,2.84,1.81,0.98,431,0.0426,42,53,58,71,85,92,97,106
Feriali,GRA,20,-13800012257373,Ponte Flaminio,3,50,55.96,1144.5900000000001,1172.5700000000002,1200.5500000000002,3,67.2,74.6,76.0,19.7,3.0,2.65,1.45,0.94,241,0.0238,42,54,63,76,88,94,99,104
Feriali,GRA,20,-13800012257373,Ponte Flaminio,3,50,55.96,1144.5900000000001,1172.5700000000002,1200.5500000000002,4,66.0,71.4,71.0,18.6,3.05,2.84,1.02,0.96,183,0.0181,42,54,58,71,84,91,94,105
Feriali,GRA,20,-13800012257373,Ponte Flaminio,3,50,55.96,1144.5900000000001,1172.5700000000002,1200.5500000000002,5,70.4,75.4,74.0,18.7,2.86,2.72,0.82,0.9,237,0.0234,42,56,62,74,88,94,99,109
Feriali,GRA,20,-13800012257373,Ponte Flaminio,3,50,55.96,1144.5900000000001,1172.5700000000002,1200.5500000000002,6,65.5,70.1,69.0,17.7,3.08,2.92,0.89,0.96,787,0.0778,43,53,58,69,80,87,93,101
