carriage,direction,day_type,seg_idx,segmentId,streetName,frc,speedLimit,seg_distance,cum_dist_start,cum_dist_mid,cum_dist_end,hour,harm_avg_speed,avg_speed,median_speed,std_speed,avg_tt,median_tt,std_tt,tt_ratio,sample_size,norm_sample,p5,p15,p25,p50,p75,p85,p90,p95
Centrale,Ostia,Inv. Feriale,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,20,42.2,56.9,57.6,17.9,2.65,1.94,4.85,1.47,6364,0.7515,22,42,47,58,69,74,78,83
Centrale,Ostia,Inv. Feriale,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,21,58.6,68.0,68.1,17.8,1.91,1.64,1.96,1.06,3575,0.4222,41,52,57,68,80,86,90,95
Centrale,Ostia,Inv. Feriale,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,22,64.7,69.4,68.1,16.8,1.73,1.64,0.66,0.96,2994,0.3536,45,54,58,68,80,86,91,97
Centrale,Ostia,Inv. Feriale,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,23,62.9,68.0,67.0,17.2,1.78,1.67,0.63,0.99,3101,0.3662,41,51,57,67,79,85,89,96
Centrale,Ostia,Est. Feriale,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,0,66.2,70.8,70.0,17.6,1.69,1.6,0.59,1.0,3273,0.3865,46,54,59,70,81,87,92,102
Centrale,Ostia,Est. Feriale,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,1,70.8,75.9,74.0,18.6,1.58,1.51,0.73,0.94,1875,0.2214,50,58,63,74,86,94,101,109
Centrale,Ostia,Est. Feriale,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,2,75.8,80.9,79.0,19.5,1.47,1.41,0.47,0.87,1003,0.1184,53,63,68,79,92,100,105,116
Centrale,Ostia,Est. Feriale,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,3,76.4,81.8,82.0,19.7,1.46,1.36,0.44,0.87,667,0.0788,52,62,69,82,93,100,106,118
Centrale,Ostia,Est. Feriale,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,4,76.5,81.4,80.0,20.1,1.46,1.4,0.39,0.87,458,0.0541,49,63,69,80,91,102,108,118
Centrale,Ostia,Est. Feriale,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,5,78.3,84.7,83.0,22.0,1.43,1.35,0.48,0.85,492,0.0581,52,65,71,83,97,105,114,125
Centrale,Ostia,Est. Feriale,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,6,77.3,82.1,82.0,18.3,1.45,1.36,0.45,0.86,1492,0.1762,53,64,70,82,93,100,104,110
Centrale,Ostia,Est. Feriale,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,7,68.5,72.4,73.0,15.4,1.63,1.53,0.47,0.97,4119,0.4864,49,57,62,73,82,87,91,96
Centrale,Ostia,Est. Feriale,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,8,59.2,65.5,66.0,16.1,1.89,1.69,1.05,1.12,5518,0.6516,38,51,56,66,75,80,84,90
Centrale,Ostia,Est. Feriale,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,9,56.6,64.2,65.0,16.7,1.98,1.72,1.22,1.17,5487,0.648,36,50,55,65,75,80,84,89
Centrale,Ostia,Est. Feriale,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,10,59.4,63.8,64.0,15.3,1.88,1.75,0.7,1.12,5839,0.6895,40,49,54,64,73,79,83,89
Centrale,Ostia,Est. Feriale,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,11,55.8,61.7,62.0,16.2,2.0,1.8,1.04,1.19,5914,0.6984,35,47,52,62,72,77,81,87
Centrale,Ostia,Est. Feriale,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,12,58.6,62.8,62.0,15.5,1.91,1.8,0.6,1.13,5816,0.6868,40,48,52,62,72,78,82,88
Centrale,Ostia,Est. Feriale,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,13,53.2,60.2,60.0,17.0,2.1,1.86,1.27,1.25,5988,0.7071,30,44,50,60,71,77,81,87
Centrale,Ostia,Est. Feriale,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,14,51.2,58.6,59.0,17.2,2.18,1.89,1.24,1.29,6035,0.7127,27,42,48,59,70,76,79,85
Centrale,Ostia,Est. Feriale,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,15,52.8,59.1,59.0,16.2,2.12,1.89,1.04,1.25,6289,0.7427,31,44,50,59,69,75,79,85
Centrale,Ostia,Est. Feriale,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,16,47.3,55.0,56.0,17.1,2.36,2.0,1.38,1.4,6828,0.8063,24,38,45,56,66,72,75,82
Centrale,Ostia,Est. Feriale,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,17,45.3,53.5,54.0,17.1,2.47,2.07,1.62,1.46,7197,0.8499,23,36,43,54,65,71,74,80
Centrale,Ostia,Est. Feriale,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,18,44.4,50.8,51.0,16.0,2.52,2.19,1.25,1.49,8259,0.9753,24,34,40,51,61,67,71,77
Centrale,Ostia,Est. Feriale,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,19,51.3,56.5,56.0,15.3,2.18,2.0,0.97,1.29,8301,0.9803,32,42,47,56,66,72,76,81
Centrale,Ostia,Est. Feriale,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,20,56.3,60.4,59.0,14.9,1.99,1.89,0.68,1.18,6832,0.8068,38,46,50,59,70,76,79,85
Centrale,Ostia,Est. Feriale,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,21,63.5,67.7,67.0,15.6,1.76,1.67,0.63,1.04,4052,0.4785,45,52,57,67,78,84,87,93
Centrale,Ostia,Est. Feriale,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,22,64.3,68.5,68.0,16.6,1.74,1.64,0.58,1.03,3406,0.4022,45,52,57,68,78,84,89,98
Centrale,Ostia,Est. Feriale,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,23,62.9,67.1,65.0,16.6,1.78,1.72,0.53,1.05,4087,0.4826,45,51,55,65,77,83,88,96
Centrale,Ostia,Est. Festivo,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,0,62.9,66.8,66.0,16.3,1.78,1.69,0.46,1.0,1482,0.175,44,50,55,66,76,82,87,96
Centrale,Ostia,Est. Festivo,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,1,66.5,71.3,71.0,16.3,1.68,1.57,0.84,0.95,1027,0.1213,47,56,60,71,82,87,91,98
Centrale,Ostia,Est. Festivo,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,2,70.1,74.7,73.0,19.1,1.6,1.53,0.43,0.9,786,0.0928,49,57,62,73,84,91,97,111
Centrale,Ostia,Est. Festivo,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,3,71.7,76.3,75.0,17.5,1.56,1.49,0.67,0.88,792,0.0935,52,60,64,75,86,93,99,110
Centrale,Ostia,Est. Festivo,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,4,75.2,79.2,78.0,17.9,1.49,1.43,0.35,0.84,533,0.0629,54,62,66,78,89,96,101,111
Centrale,Ostia,Est. Festivo,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,5,77.8,82.8,82.0,19.1,1.44,1.36,0.45,0.81,292,0.0345,55,62,69,82,95,101,107,118
Centrale,Ostia,Est. Festivo,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,6,76.3,81.4,82.0,17.8,1.46,1.36,0.49,0.82,380,0.0449,53,65,70,82,94,98,102,108
Centrale,Ostia,Est. Festivo,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,7,71.6,75.0,75.0,15.1,1.56,1.49,0.39,0.88,832,0.0983,52,60,64,75,85,90,94,99
Centrale,Ostia,Est. Festivo,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,8,66.9,70.2,70.0,14.4,1.67,1.6,0.43,0.94,1325,0.1565,49,56,60,70,80,85,88,93
Centrale,Ostia,Est. Festivo,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,9,62.0,66.3,66.0,14.4,1.8,1.69,0.84,1.01,1954,0.2308,46,53,58,66,75,80,83,89
Centrale,Ostia,Est. Festivo,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,10,59.2,63.3,62.0,14.7,1.89,1.8,0.79,1.06,2224,0.2626,41,50,54,62,72,78,81,88
Centrale,Ostia,Est. Festivo,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,11,59.7,63.8,63.0,15.0,1.87,1.77,0.72,1.05,2100,0.248,41,49,54,63,73,78,83,88
Centrale,Ostia,Est. Festivo,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,12,59.8,65.0,65.0,15.5,1.87,1.72,1.14,1.05,1986,0.2345,41,50,55,65,75,81,84,89
Centrale,Ostia,Est. Festivo,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,13,63.2,67.0,66.0,14.7,1.77,1.69,0.51,1.0,1584,0.1871,44,53,57,66,77,83,86,91
Centrale,Ostia,Est. Festivo,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,14,64.5,69.0,68.0,15.3,1.73,1.64,1.19,0.98,1517,0.1791,46,54,59,68,78,84,88,95
Centrale,Ostia,Est. Festivo,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,15,64.7,67.9,67.0,14.4,1.73,1.67,0.42,0.97,1584,0.1871,46,54,58,67,77,82,86,91
Centrale,Ostia,Est. Festivo,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,16,65.3,68.7,69.0,14.5,1.71,1.62,0.5,0.96,1600,0.1889,47,54,59,69,77,83,86,92
Centrale,Ostia,Est. Festivo,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,17,64.1,68.0,68.0,15.1,1.74,1.64,0.51,0.98,1721,0.2032,44,53,58,68,78,83,86,92
Centrale,Ostia,Est. Festivo,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,18,63.8,68.2,68.0,15.2,1.75,1.64,0.83,0.99,1711,0.2021,45,53,58,68,78,83,86,93
Centrale,Ostia,Est. Festivo,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,19,61.2,65.6,65.0,15.5,1.83,1.72,0.64,1.03,1864,0.2201,42,50,55,65,75,81,84,90
Centrale,Ostia,Est. Festivo,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,20,62.6,66.3,66.0,15.2,1.79,1.69,0.47,1.01,1594,0.1882,43,51,55,66,77,82,85,91
Centrale,Ostia,Est. Festivo,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,21,64.5,69.3,68.0,15.7,1.73,1.64,1.06,0.98,1040,0.1228,47,54,58,68,80,85,89,94
Centrale,Ostia,Est. Festivo,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,22,64.5,69.0,68.0,16.9,1.73,1.64,0.54,0.98,1025,0.121,44,52,57,68,80,85,91,98
Centrale,Ostia,Est. Festivo,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,23,60.5,65.1,64.0,16.2,1.85,1.75,0.79,1.04,1203,0.1421,43,49,54,64,74,82,86,95
Centrale,Ostia,Inv. Festiva,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,0,59.8,64.5,62.8,17.1,1.87,1.78,0.6,1.0,2394,0.2827,40,48,53,63,75,82,86,95
Centrale,Ostia,Inv. Festiva,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,1,66.0,70.2,68.4,17.2,1.69,1.63,0.45,0.91,1736,0.205,45,54,59,68,80,87,94,100
Centrale,Ostia,Inv. Festiva,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,2,69.2,73.6,72.6,18.1,1.62,1.54,0.43,0.86,1227,0.1449,47,56,61,73,84,91,96,106
Centrale,Ostia,Inv. Festiva,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,3,73.4,77.6,75.9,18.5,1.52,1.47,0.38,0.81,920,0.1086,50,60,65,76,88,94,99,110
Centrale,Ostia,Inv. Festiva,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,4,73.0,78.4,78.5,18.4,1.53,1.42,0.74,0.82,966,0.1141,51,61,66,79,89,95,101,110
Centrale,Ostia,Inv. Festiva,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,5,77.2,81.8,80.9,18.6,1.45,1.38,0.38,0.77,443,0.0523,50,64,70,81,94,101,106,114
Centrale,Ostia,Inv. Festiva,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,6,77.3,81.9,81.5,17.9,1.45,1.37,0.45,0.77,427,0.0504,54,65,71,82,92,100,105,110
Centrale,Ostia,Inv. Festiva,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,7,74.1,79.1,79.3,18.0,1.51,1.41,0.5,0.81,779,0.092,52,62,67,79,91,96,100,108
Centrale,Ostia,Inv. Festiva,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,8,71.4,75.3,75.1,16.2,1.57,1.49,0.43,0.84,1114,0.1316,50,60,65,75,86,92,95,102
Centrale,Ostia,Inv. Festiva,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,9,67.3,71.6,72.1,15.7,1.66,1.55,0.59,0.89,1794,0.2119,46,56,61,72,81,86,90,96
Centrale,Ostia,Inv. Festiva,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,10,63.8,67.9,67.8,14.8,1.75,1.65,0.67,0.94,2690,0.3177,44,54,58,68,77,82,86,91
Centrale,Ostia,Inv. Festiva,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,11,59.5,63.8,63.8,14.6,1.88,1.75,0.67,1.0,3120,0.3684,39,50,54,64,74,78,82,88
Centrale,Ostia,Inv. Festiva,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,12,56.6,61.7,61.6,15.8,1.98,1.81,0.78,1.06,3613,0.4267,36,47,52,62,71,77,81,88
Centrale,Ostia,Inv. Festiva,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,13,60.7,65.3,65.5,15.4,1.84,1.71,0.88,0.99,3177,0.3752,41,50,55,66,75,80,84,91
Centrale,Ostia,Inv. Festiva,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,14,63.3,67.5,67.3,15.3,1.77,1.66,0.56,0.94,2396,0.2829,43,53,58,67,78,83,86,92
Centrale,Ostia,Inv. Festiva,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,15,60.5,65.0,65.0,15.2,1.85,1.72,0.76,0.99,2797,0.3303,41,50,55,65,75,80,84,89
Centrale,Ostia,Inv. Festiva,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,16,56.1,61.1,61.0,15.8,1.99,1.83,0.77,1.06,2898,0.3422,36,46,51,61,72,77,81,87
Centrale,Ostia,Inv. Festiva,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,17,57.9,62.2,61.9,14.6,1.93,1.81,0.69,1.03,2946,0.3479,39,48,53,62,72,77,81,85
Centrale,Ostia,Inv. Festiva,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,18,55.9,60.0,59.6,14.0,2.0,1.88,0.77,1.07,2912,0.3439,38,46,51,60,69,74,78,83
Centrale,Ostia,Inv. Festiva,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,19,54.9,58.8,58.2,14.1,2.04,1.92,0.67,1.09,3008,0.3552,37,45,49,58,68,73,76,82
Centrale,Ostia,Inv. Festiva,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,20,58.7,62.5,61.6,14.9,1.91,1.81,0.55,1.02,2447,0.289,40,48,52,62,72,78,82,88
Centrale,Ostia,Inv. Festiva,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,21,63.9,68.2,68.0,16.0,1.75,1.64,0.54,0.93,1610,0.1901,43,52,58,68,79,85,89,95
Centrale,Ostia,Inv. Festiva,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,22,65.2,69.8,68.7,16.7,1.71,1.63,0.69,0.92,1493,0.1763,46,53,58,69,80,87,91,99
Centrale,Ostia,Inv. Festiva,1,-13800012662230,Via Cristoforo Colombo,2,50,31.05,52.09,67.61500000000001,83.14,23,64.0,68.5,67.4,16.7,1.75,1.66,0.68,0.93,1707,0.2016,45,52,57,67,78,85,90,99
Centrale,Ostia,Inv. Feriale,2,-13800012662229,Via Cristoforo Colombo,2,50,21.31,83.14,93.795,104.45,0,62.9,69.0,68.3,19.4,1.22,1.12,0.44,1.0,2196,0.2593,39,50,56,68,81,88,93,103
Centrale,Ostia,Inv. Feriale,2,-13800012662229,Via Cristoforo Colombo,2,50,21.31,83.14,93.795,104.45,1,72.1,76.4,75.3,18.1,1.06,1.02,0.27,0.87,930,0.1098,50,59,64,75,87,93,98,109
Centrale,Ostia,Inv. Feriale,2,-13800012662229,Via Cristoforo Colombo,2,50,21.31,83.14,93.795,104.45,2,73.3,78.0,75.9,19.1,1.05,1.01,0.27,0.86,507,0.0599,49,60,65,76,90,96,103,113
Centrale,Ostia,Inv. Feriale,2,-13800012662229,Via Cristoforo Colombo,2,50,21.31,83.14,93.795,104.45,3,72.2,77.2,76.1,19.1,1.06,1.01,0.31,0.87,333,0.0393,49,59,66,76,88,97,101,110
Centrale,Ostia,Inv. Feriale,2,-13800012662229,Via Cristoforo Colombo,2,50,21.31,83.14,93.795,104.45,4,67.5,77.4,77.7,19.6,1.14,0.99,1.08,0.93,390,0.0461,45,61,68,78,87,95,101,108
Centrale,Ostia,Inv. Feriale,2,-13800012662229,Via Cristoforo Colombo,2,50,21.31,83.14,93.795,104.45,5,76.2,81.7,81.4,18.6,1.01,0.94,0.35,0.83,428,0.0505,54,64,71,81,93,99,105,112
Centrale,Ostia,Inv. Feriale,2,-13800012662229,Via Cristoforo Colombo,2,50,21.31,83.14,93.795,104.45,6,71.6,76.0,77.1,16.8,1.07,1.0,0.32,0.88,1429,0.1688,50,59,65,77,87,92,96,102
Centrale,Ostia,Inv. Feriale,2,-13800012662229,Via Cristoforo Colombo,2,50,21.31,83.14,93.795,104.45,7,64.1,67.8,67.7,14.3,1.2,1.13,0.38,0.98,4591,0.5422,46,54,58,68,77,82,86,91
Centrale,Ostia,Inv. Feriale,2,-13800012662229,Via Cristoforo Colombo,2,50,21.31,83.14,93.795,104.45,8,58.7,62.9,62.6,14.4,1.31,1.23,0.53,1.07,6634,0.7834,40,49,54,63,72,77,81,86
Centrale,Ostia,Inv. Feriale,2,-13800012662229,Via Cristoforo Colombo,2,50,21.31,83.14,93.795,104.45,9,61.1,65.0,64.6,14.7,1.26,1.19,0.39,1.03,5759,0.6801,43,51,56,65,74,80,84,89
Centrale,Ostia,Inv. Feriale,2,-13800012662229,Via Cristoforo Colombo,2,50,21.31,83.14,93.795,104.45,10,62.2,66.0,65.6,14.6,1.23,1.17,0.36,1.01,5482,0.6474,44,52,56,66,75,80,84,90
Centrale,Ostia,Inv. Feriale,2,-13800012662229,Via Cristoforo Colombo,2,50,21.31,83.14,93.795,104.45,11,58.9,63.5,63.5,15.3,1.3,1.21,0.48,1.07,5769,0.6813,39,49,54,64,73,79,82,88
Centrale,Ostia,Inv. Feriale,2,-13800012662229,Via Cristoforo Colombo,2,50,21.31,83.14,93.795,104.45,12,57.7,62.2,61.8,15.3,1.33,1.24,0.45,1.09,6323,0.7467,38,47,52,62,72,78,82,87
Centrale,Ostia,Inv. Feriale,2,-13800012662229,Via Cristoforo Colombo,2,50,21.31,83.14,93.795,104.45,13,52.8,58.8,58.7,16.2,1.45,1.31,0.65,1.19,7443,0.879,31,44,49,59,69,75,79,85
Centrale,Ostia,Inv. Feriale,2,-13800012662229,Via Cristoforo Colombo,2,50,21.31,83.14,93.795,104.45,14,50.4,56.9,57.4,16.3,1.52,1.34,0.8,1.25,7897,0.9326,28,41,47,57,68,73,77,82
Centrale,Ostia,Inv. Feriale,2,-13800012662229,Via Cristoforo Colombo,2,50,21.31,83.14,93.795,104.45,15,48.1,56.5,56.5,16.2,1.59,1.36,1.6,1.31,7435,0.878,28,42,47,57,67,72,77,83
Centrale,Ostia,Inv. Feriale,2,-13800012662229,Via Cristoforo Colombo,2,50,21.31,83.14,93.795,104.45,16,38.0,51.9,52.7,17.1,2.02,1.46,4.51,1.66,6997,0.8263,21,35,42,53,63,69,73,79
Centrale,Ostia,Inv. Feriale,2,-13800012662229,Via Cristoforo Colombo,2,50,21.31,83.14,93.795,104.45,17,27.8,46.4,47.8,18.7,2.76,1.6,6.74,2.26,6759,0.7982,11,26,35,48,59,65,69,75
Centrale,Ostia,Inv. Feriale,2,-13800012662229,Via Cristoforo Colombo,2,50,21.31,83.14,93.795,104.45,18,25.3,40.4,41.3,18.2,3.03,1.86,5.49,2.49,7059,0.8336,10,19,27,41,53,59,63,69
Centrale,Ostia,Inv. Feriale,2,-13800012662229,Via Cristoforo Colombo,2,50,21.31,83.14,93.795,104.45,19,29.3,43.1,43.9,18.9,2.62,1.75,3.3,2.15,7024,0.8295,12,21,29,44,57,63,68,73
Centrale,Ostia,Inv. Feriale,2,-13800012662229,Via Cristoforo Colombo,2,50,21.31,83.14,93.795,104.45,20,43.3,57.2,57.8,17.8,1.77,1.33,2.93,1.45,6379,0.7533,24,41,48,58,69,75,78,84
Centrale,Ostia,Inv. Feriale,2,-13800012662229,Via Cristoforo Colombo,2,50,21.31,83.14,93.795,104.45,21,59.3,68.0,68.0,17.7,1.29,1.13,1.01,1.06,3583,0.4231,42,52,57,68,79,85,90,95
Centrale,Ostia,Inv. Feriale,2,-13800012662229,Via Cristoforo Colombo,2,50,21.31,83.14,93.795,104.45,22,64.8,69.6,68.2,17.0,1.18,1.12,0.46,0.97,2996,0.3538,45,54,58,68,80,87,91,98
Centrale,Ostia,Inv. Feriale,2,-13800012662229,Via Cristoforo Colombo,2,50,21.31,83.14,93.795,104.45,23,63.4,68.2,67.1,17.3,1.21,1.14,0.41,0.99,3106,0.3668,41,52,57,67,79,86,90,97
Centrale,Ostia,Est. Feriale,2,-13800012662229,Via Cristoforo Colombo,2,50,21.31,83.14,93.795,104.45,0,66.6,71.1,70.0,17.8,1.15,1.1,0.35,1.0,3276,0.3869,46,54,59,70,81,87,93,103
Centrale,Ostia,Est. Feriale,2,-13800012662229,Via Cristoforo Colombo,2,50,21.31,83.14,93.795,104.45,1,70.8,76.2,75.0,18.8,1.08,1.02,0.51,0.94,1879,0.2219,49,58,63,75,86,95,101,110
Centrale,Ostia,Est. Feriale,2,-13800012662229,Via Cristoforo Colombo,2,50,21.31,83.14,93.795,104.45,2,76.4,81.4,80.0,19.6,1.0,0.96,0.31,0.87,1005,0.1187,53,63,68,80,92,101,106,117
Centrale,Ostia,Est. Feriale,2,-13800012662229,Via Cristoforo Colombo,2,50,21.31,83.14,93.795,104.45,3,76.7,82.1,82.0,19.8,1.0,0.94,0.3,0.87,667,0.0788,52,63,69,82,94,100,106,118
Centrale,Ostia,Est. Feriale,2,-13800012662229,Via Cristoforo Colombo,2,50,21.31,83.14,93.795,104.45,4,77.1,81.9,80.0,20.2,1.0,0.96,0.26,0.86,458,0.0541,51,64,70,80,92,103,109,119
Centrale,Ostia,Est. Feriale,2,-13800012662229,Via Cristoforo Colombo,2,50,21.31,83.14,93.795,104.45,5,78.9,85.0,82.0,21.8,0.97,0.94,0.31,0.84,492,0.0581,53,65,71,82,98,106,114,125
Centrale,Ostia,Est. Feriale,2,-13800012662229,Via Cristoforo Colombo,2,50,21.31,83.14,93.795,104.45,6,77.4,82.2,83.0,18.2,0.99,0.92,0.31,0.86,1491,0.1761,54,64,70,83,93,100,105,110
Centrale,Ostia,Est. Feriale,2,-13800012662229,Via Cristoforo Colombo,2,50,21.31,83.14,93.795,104.45,7,68.6,72.6,73.0,15.4,1.12,1.05,0.4,0.97,4121,0.4867,50,57,62,73,83,88,91,97
Centrale,Ostia,Est. Feriale,2,-13800012662229,Via Cristoforo Colombo,2,50,21.31,83.14,93.795,104.45,8,60.5,65.9,66.0,15.8,1.27,1.16,0.61,1.1,5519,0.6517,39,52,57,66,76,81,84,90
Centrale,Ostia,Est. Feriale,2,-13800012662229,Via Cristoforo Colombo,2,50,21.31,83.14,93.795,104.45,9,57.0,64.5,65.0,16.7,1.35,1.18,0.82,1.17,5507,0.6503,37,50,55,65,75,80,84,90
Centrale,Ostia,Est. Feriale,2,-13800012662229,Via Cristoforo Colombo,2,50,21.31,83.14,93.795,104.45,10,59.6,64.1,64.0,15.4,1.29,1.2,0.48,1.12,5844,0.6901,41,49,54,64,73,79,83,89
Centrale,Ostia,Est. Feriale,2,-13800012662229,Via Cristoforo Colombo,2,50,21.31,83.14,93.795,104.45,11,56.3,62.0,62.0,16.2,1.36,1.24,0.66,1.18,5936,0.701,35,47,52,62,72,77,81,88
Centrale,Ostia,Est. Feriale,2,-13800012662229,Via Cristoforo Colombo,2,50,21.31,83.14,93.795,104.45,12,59.0,63.1,62.0,15.4,1.3,1.24,0.4,1.13,5820,0.6873,40,49,53,62,73,78,83,89
Centrale,Ostia,Est. Feriale,2,-13800012662229,Via Cristoforo Colombo,2,50,21.31,83.14,93.795,104.45,13,53.6,60.4,60.0,16.9,1.43,1.28,0.89,1.24,5999,0.7084,30,45,50,60,71,77,81,87
